,age_group,image_url,pic_class,pic_type,layer,age,aq,dist
3068,2,P31_image-4_type-O_class-F.JPG,class-F,type-O,5,60,24.4897959183673,0.43751838186104197
3069,2,P31_image-5_type-S_class-F.JPG,class-F,type-S,5,60,24.4897959183673,0.5893162570334203
3070,2,P31_image-6_type-S_class-C.JPG,class-C,type-S,5,60,24.4897959183673,0.6127788883119708
3071,3,P32_image-1_type-I_class-F.JPG,class-F,type-I,5,68,11.2244897959184,0.540639929015773
3072,3,P32_image-2_type-S_class-F.JPG,class-F,type-S,5,68,11.2244897959184,0.48719829328964415
3073,3,P32_image-3_type-I_class-C.JPG,class-C,type-I,5,68,11.2244897959184,0.582359932589666
3074,3,P32_image-4_type-O_class-M.JPG,class-M,type-O,5,68,11.2244897959184,0.5888172927170365
3075,3,P32_image-5_type-O_class-H.JPG,class-H,type-O,5,68,11.2244897959184,0.6822476862625262
3076,3,P32_image-6_type-S_class-H.JPG,class-H,type-S,5,68,11.2244897959184,0.5767898971689875
3077,3,P33_image-1_type-I_class-H.JPG,class-H,type-I,5,67,23.6842105263158,0.7993844045840058
3078,3,P33_image-2_type-O_class-C.JPG,class-C,type-O,5,67,23.6842105263158,0.5485222004325532
3079,3,P33_image-3_type-S_class-M.JPG,class-M,type-S,5,67,23.6842105263158,0.6703174351755365
3080,3,P33_image-4_type-O_class-M.JPG,class-M,type-O,5,67,23.6842105263158,0.604201385450498
3081,3,P33_image-5_type-S_class-H.JPG,class-H,type-S,5,67,23.6842105263158,0.792883533345822
3082,3,P33_image-6_type-I_class-F.JPG,class-F,type-I,5,67,23.6842105263158,0.7285713379341864
3083,2,P34_image-1_type-S_class-H.JPG,class-H,type-S,5,46,26.530612244898,0.40572783347639285
3084,2,P34_image-2_type-I_class-C.JPG,class-C,type-I,5,46,26.530612244898,0.4137602182405753
3085,2,P34_image-3_type-I_class-F.JPG,class-F,type-I,5,46,26.530612244898,0.5759668152456086
3086,2,P34_image-4_type-O_class-M.JPG,class-M,type-O,5,46,26.530612244898,0.5034431359304041
3087,2,P34_image-5_type-S_class-F.JPG,class-F,type-S,5,46,26.530612244898,0.5469826917861254
3088,2,P34_image-6_type-O_class-H.JPG,class-H,type-O,5,46,26.530612244898,0.438435236263666
3089,3,P35_image-1_type-I_class-C.JPG,class-C,type-I,5,61,33.0,0.6165622434408512
3090,3,P35_image-2_type-I_class-F.JPG,class-F,type-I,5,61,33.0,0.7907322802518009
3091,3,P35_image-3_type-O_class-M.JPG,class-M,type-O,5,61,33.0,0.6215148581384629
3092,3,P35_image-4_type-O_class-H.JPG,class-H,type-O,5,61,33.0,0.7712992575880477
3093,3,P35_image-5_type-S_class-F.JPG,class-F,type-S,5,61,33.0,0.6204346556898086
3094,3,P35_image-6_type-S_class-H.JPG,class-H,type-S,5,61,33.0,0.7950650875964553
3095,2,P36_image-1_type-O_class-M.JPG,class-M,type-O,5,52,15.0,0.23809384979133097
3096,2,P36_image-2_type-S_class-H.JPG,class-H,type-S,5,52,15.0,0.8109641057442714
3097,2,P36_image-3_type-I_class-C.JPG,class-C,type-I,5,52,15.0,0.6343338775592752
3098,2,P36_image-4_type-S_class-F.JPG,class-F,type-S,5,52,15.0,0.7967050131832685
3099,2,P36_image-5_type-O_class-H.JPG,class-H,type-O,5,52,15.0,0.8418803669814375
3100,2,P36_image-6_type-I_class-F.JPG,class-F,type-I,5,52,15.0,0.7004078613371683
3101,2,P39_image-1_type-I_class-F.JPG,class-F,type-I,5,50,11.2244897959184,0.5138049729005938
3102,2,P39_image-2_type-I_class-C.JPG,class-C,type-I,5,50,11.2244897959184,0.4565510293212234
3103,2,P39_image-3_type-S_class-F.JPG,class-F,type-S,5,50,11.2244897959184,0.6796558575823204
3104,2,P39_image-4_type-O_class-M.JPG,class-M,type-O,5,50,11.2244897959184,0.27145887391816925
3105,2,P39_image-5_type-S_class-H.JPG,class-H,type-S,5,50,11.2244897959184,0.5864997731674857
3106,2,P39_image-6_type-O_class-H.JPG,class-H,type-O,5,50,11.2244897959184,0.4209358891488927
3107,2,P41_image-1_type-I_class-F.JPG,class-F,type-I,5,48,10.0,0.40322081550912137
3108,2,P41_image-2_type-I_class-C.JPG,class-C,type-I,5,48,10.0,0.37519946889484523
3109,2,P41_image-3_type-O_class-M.JPG,class-M,type-O,5,48,10.0,0.48450458714544165
3110,2,P41_image-4_type-S_class-H.JPG,class-H,type-S,5,48,10.0,0.3611836523404872
3111,2,P41_image-5_type-S_class-F.JPG,class-F,type-S,5,48,10.0,0.5313471084299274
3112,2,P41_image-6_type-O_class-H.JPG,class-H,type-O,5,48,10.0,0.3605975100255945
3113,2,P42_image-1_type-O_class-M.JPG,class-M,type-O,5,51,7.0,0.5257584711326087
3114,2,P42_image-2_type-I_class-C.JPG,class-C,type-I,5,51,7.0,0.6938094934843596
3115,2,P42_image-3_type-S_class-H.JPG,class-H,type-S,5,51,7.0,0.7341731683773051
3116,3,P43_image-1_type-O_class-H.JPG,class-H,type-O,5,61,13.6363636363636,0.7777341587779707
3117,3,P43_image-2_type-O_class-M.JPG,class-M,type-O,5,61,13.6363636363636,0.6306559690854215
3118,3,P43_image-3_type-I_class-C.JPG,class-C,type-I,5,61,13.6363636363636,0.6260827022146973
3119,3,P43_image-4_type-S_class-H.JPG,class-H,type-S,5,61,13.6363636363636,0.7223199851176879
3120,3,P43_image-5_type-I_class-F.JPG,class-F,type-I,5,61,13.6363636363636,0.6403333797810256
3121,3,P43_image-6_type-S_class-F.JPG,class-F,type-S,5,61,13.6363636363636,0.7061862481151863
3122,1,P44_image-1_type-O_class-F.JPG,class-F,type-O,5,38,22.0,0.5699743838439543
3123,1,P44_image-2_type-O_class-C.JPG,class-C,type-O,5,38,22.0,0.6823743755593157
3124,1,P44_image-3_type-S_class-C.JPG,class-C,type-S,5,38,22.0,0.31450006110507456
3125,1,P44_image-4_type-S_class-M.JPG,class-M,type-S,5,38,22.0,0.5185451536146228
3126,1,P44_image-5_type-I_class-M.JPG,class-M,type-I,5,38,22.0,0.339649882922781
3127,1,P44_image-6_type-I_class-H.JPG,class-H,type-I,5,38,22.0,0.5821325199228388
3128,1,P45_image-1_type-S_class-C.JPG,class-C,type-S,5,36,20.0,0.3582686273627551
3129,1,P45_image-2_type-I_class-C.JPG,class-C,type-I,5,36,20.0,0.3312464348542451
3130,1,P45_image-3_type-O_class-F.JPG,class-F,type-O,5,36,20.0,0.37025642222834465
3131,1,P45_image-4_type-S_class-F.JPG,class-F,type-S,5,36,20.0,0.46709138745869794
3132,1,P45_image-5_type-I_class-M.JPG,class-M,type-I,5,36,20.0,0.5771290119271988
3133,1,P45_image-6_type-O_class-H.JPG,class-H,type-O,5,36,20.0,0.40279734972666437
3134,2,P46_image-3_type-O_class-M.JPG,class-M,type-O,5,60,17.1428571428571,0.19897084422106803
3135,2,P46_image-4_type-O_class-C.JPG,class-C,type-O,5,60,17.1428571428571,0.21414437392411645
3136,2,P46_image-5_type-S_class-H.JPG,class-H,type-S,5,60,17.1428571428571,0.2489822526981731
3137,2,P46_image-6_type-I_class-H.JPG,class-H,type-I,5,60,17.1428571428571,0.3521480243557007
3138,3,P47_image-1_type-I_class-M.JPG,class-M,type-I,5,69,27.0,0.07429723677788769
3139,3,P47_image-2_type-I_class-H.JPG,class-H,type-I,5,69,27.0,0.2876987919536571
3140,3,P47_image-3_type-O_class-C.JPG,class-C,type-O,5,69,27.0,0.17874290936580883
3141,3,P47_image-4_type-O_class-F.JPG,class-F,type-O,5,69,27.0,0.22425650759521876
3142,3,P47_image-5_type-S_class-M.JPG,class-M,type-S,5,69,27.0,0.2095635335260757
3143,3,P47_image-6_type-S_class-C.JPG,class-C,type-S,5,69,27.0,0.1894286163000023
3144,2,P48_image-1_type-I_class-M.JPG,class-M,type-I,5,47,18.367346938775498,0.5436600603468364
3145,2,P48_image-2_type-O_class-F.JPG,class-F,type-O,5,47,18.367346938775498,0.42843932390805506
3146,2,P48_image-3_type-O_class-H.JPG,class-H,type-O,5,47,18.367346938775498,0.4861752187961468
3147,2,P48_image-4_type-S_class-F.JPG,class-F,type-S,5,47,18.367346938775498,0.5214906681658543
3148,2,P48_image-5_type-I_class-C.JPG,class-C,type-I,5,47,18.367346938775498,0.5605760400682986
3149,2,P48_image-6_type-S_class-C.JPG,class-C,type-S,5,47,18.367346938775498,0.5204212009987309
3150,1,P50_image-1_type-O_class-C.JPG,class-C,type-O,5,26,10.7142857142857,0.6242481261160603
3151,1,P50_image-2_type-S_class-M.JPG,class-M,type-S,5,26,10.7142857142857,0.4570211102168229
3152,1,P50_image-3_type-S_class-C.JPG,class-C,type-S,5,26,10.7142857142857,0.467207756444628
3153,1,P50_image-4_type-O_class-F.JPG,class-F,type-O,5,26,10.7142857142857,0.38432364734930835
3154,1,P50_image-5_type-I_class-M.JPG,class-M,type-I,5,26,10.7142857142857,0.5767939354005431
3155,1,P50_image-6_type-I_class-H.JPG,class-H,type-I,5,26,10.7142857142857,0.5628749535399495
3156,1,P51_image-1_type-O_class-F.JPG,class-F,type-O,5,37,22.0,0.12826409975276165
3157,1,P51_image-2_type-I_class-C.JPG,class-C,type-I,5,37,22.0,0.4941637898061233
3158,1,P51_image-3_type-I_class-M.JPG,class-M,type-I,5,37,22.0,0.5800148398940326
3159,1,P51_image-4_type-O_class-H.JPG,class-H,type-O,5,37,22.0,0.6257087800911814
3160,1,P51_image-5_type-S_class-F.JPG,class-F,type-S,5,37,22.0,0.22838286287595433
3161,1,P51_image-6_type-S_class-C.JPG,class-C,type-S,5,37,22.0,0.21072444588892747
3162,1,P52_image-1_type-O_class-M.JPG,class-M,type-O,5,27,14.0,0.4874795441907258
3163,1,P52_image-2_type-S_class-H.JPG,class-H,type-S,5,27,14.0,0.6200054002593967
3164,1,P52_image-3_type-I_class-H.JPG,class-H,type-I,5,27,14.0,0.4861232728686664
3165,1,P52_image-4_type-O_class-C.JPG,class-C,type-O,5,27,14.0,0.44120604930935214
3166,1,P52_image-5_type-I_class-F.JPG,class-F,type-I,5,27,14.0,0.43836270738551353
3167,1,P52_image-6_type-S_class-M.JPG,class-M,type-S,5,27,14.0,0.37831527965056666
3168,1,P53_image-1_type-I_class-H.JPG,class-H,type-I,5,35,17.0,0.29735823198012623
3169,1,P53_image-2_type-O_class-C.JPG,class-C,type-O,5,35,17.0,0.31424609682868676
3170,1,P53_image-3_type-S_class-M.JPG,class-M,type-S,5,35,17.0,0.22852717401255007
3171,1,P53_image-4_type-O_class-F.JPG,class-F,type-O,5,35,17.0,0.3592001396888591
3172,1,P53_image-5_type-S_class-C.JPG,class-C,type-S,5,35,17.0,0.24997682634022822
3173,1,P53_image-6_type-I_class-M.JPG,class-M,type-I,5,35,17.0,0.20364196482203778
3174,2,P54_image-1_type-I_class-M.JPG,class-M,type-I,5,41,16.0,0.5768941369633354
3175,2,P54_image-2_type-S_class-C.JPG,class-C,type-S,5,41,16.0,0.18255059530684314
3176,2,P54_image-3_type-I_class-C.JPG,class-C,type-I,5,41,16.0,0.3243191202100859
3177,2,P54_image-4_type-S_class-F.JPG,class-F,type-S,5,41,16.0,0.2961437560864354
3178,2,P54_image-5_type-O_class-H.JPG,class-H,type-O,5,41,16.0,0.219269761450527
3179,2,P54_image-6_type-O_class-F.JPG,class-F,type-O,5,41,16.0,0.10648587103931062
3180,2,P55_image-1_type-O_class-C.JPG,class-C,type-O,5,49,11.0,0.48643849512208015
3181,2,P55_image-2_type-S_class-H.JPG,class-H,type-S,5,49,11.0,0.7674588933591133
3182,2,P55_image-3_type-S_class-M.JPG,class-M,type-S,5,49,11.0,0.5463312495838896
3183,2,P55_image-4_type-O_class-M.JPG,class-M,type-O,5,49,11.0,0.3414997118445713
3184,2,P55_image-5_type-I_class-F.JPG,class-F,type-I,5,49,11.0,0.5823141206622527
3185,2,P55_image-6_type-I_class-H.JPG,class-H,type-I,5,49,11.0,0.575188455065194
3186,4,P56_image-1_type-O_class-C.JPG,class-C,type-O,5,73,23.0,0.35309322435885937
3187,4,P56_image-2_type-O_class-F.JPG,class-F,type-O,5,73,23.0,0.21602749608110705
3188,4,P56_image-3_type-I_class-M.JPG,class-M,type-I,5,73,23.0,0.08586300069788688
3189,4,P56_image-4_type-S_class-C.JPG,class-C,type-S,5,73,23.0,0.2287428172192918
3190,4,P56_image-5_type-I_class-H.JPG,class-H,type-I,5,73,23.0,0.32702858951673586
3191,4,P56_image-6_type-S_class-M.JPG,class-M,type-S,5,73,23.0,0.15849882234409518
3192,4,P57_image-1_type-I_class-M.JPG,class-M,type-I,5,90,16.0,0.08271187491552823
3193,4,P57_image-2_type-I_class-C.JPG,class-C,type-I,5,90,16.0,0.14619476713599366
3194,4,P57_image-3_type-O_class-F.JPG,class-F,type-O,5,90,16.0,0.16436058713744495
3195,4,P57_image-4_type-O_class-H.JPG,class-H,type-O,5,90,16.0,0.2242387627880471
3196,4,P57_image-5_type-S_class-F.JPG,class-F,type-S,5,90,16.0,0.38833318144845586
3197,4,P57_image-6_type-S_class-C.JPG,class-C,type-S,5,90,16.0,0.234796014820713
3198,4,P58_image-1_type-I_class-H.JPG,class-H,type-I,5,99,14.285714285714299,0.4356986008207351
3199,4,P58_image-2_type-I_class-F.JPG,class-F,type-I,5,99,14.285714285714299,0.29085985015995264
3200,4,P58_image-3_type-S_class-H.JPG,class-H,type-S,5,99,14.285714285714299,0.26600829354223043
3201,4,P58_image-4_type-S_class-M.JPG,class-M,type-S,5,99,14.285714285714299,0.17397022229541959
3202,4,P58_image-5_type-O_class-M.JPG,class-M,type-O,5,99,14.285714285714299,0.27764585895167815
3203,4,P58_image-6_type-O_class-C.JPG,class-C,type-O,5,99,14.285714285714299,0.15276388232895355
3204,2,P59_image-1_type-I_class-M.JPG,class-M,type-I,5,49,25.0,0.33261773914842097
3205,2,P59_image-2_type-O_class-F.JPG,class-F,type-O,5,49,25.0,0.2714571592933015
3206,2,P59_image-3_type-I_class-H.JPG,class-H,type-I,5,49,25.0,0.6158359933546531
3207,2,P59_image-4_type-S_class-M.JPG,class-M,type-S,5,49,25.0,0.3999284909630687
3208,2,P59_image-5_type-O_class-C.JPG,class-C,type-O,5,49,25.0,0.5054696744793271
3209,2,P59_image-6_type-S_class-C.JPG,class-C,type-S,5,49,25.0,0.5049426296853947
3210,4,P60_image-1_type-S_class-C.JPG,class-C,type-S,5,75,30.0,0.3332487191220165
3211,4,P60_image-2_type-I_class-M.JPG,class-M,type-I,5,75,30.0,0.31910630976608134
3212,4,P60_image-3_type-I_class-C.JPG,class-C,type-I,5,75,30.0,0.1846120628648672
3213,4,P60_image-4_type-O_class-F.JPG,class-F,type-O,5,75,30.0,0.2959926300077791
3214,4,P60_image-5_type-O_class-H.JPG,class-H,type-O,5,75,30.0,0.16213318413353162
3215,4,P60_image-6_type-S_class-F.JPG,class-F,type-S,5,75,30.0,0.3790737510339661
3216,2,P61_image-4_type-S_class-H.JPG,class-H,type-S,5,57,17.0,0.6252428219317284
3217,2,P61_image-5_type-I_class-C.JPG,class-C,type-I,5,57,17.0,0.5859563157709344
3218,2,P61_image-6_type-O_class-H.JPG,class-H,type-O,5,57,17.0,0.6083918870174838
3219,4,P62_image-1_type-I_class-F.JPG,class-F,type-I,5,73,27.0,0.36523326432797243
3220,4,P62_image-2_type-S_class-M.JPG,class-M,type-S,5,73,27.0,0.31902251683316885
3221,4,P62_image-3_type-O_class-M.JPG,class-M,type-O,5,73,27.0,0.4427979253036405
3222,4,P62_image-4_type-O_class-C.JPG,class-C,type-O,5,73,27.0,0.37198843177467733
3223,4,P62_image-5_type-S_class-H.JPG,class-H,type-S,5,73,27.0,0.36612914900594495
3224,4,P62_image-6_type-I_class-H.JPG,class-H,type-I,5,73,27.0,0.45492939448122693
3225,3,P63_image-1_type-S_class-M.JPG,class-M,type-S,5,67,17.0,0.6677618945932999
3226,3,P63_image-2_type-I_class-H.JPG,class-H,type-I,5,67,17.0,0.7517768522458226
3227,3,P63_image-3_type-S_class-C.JPG,class-C,type-S,5,67,17.0,0.6800530375688658
3228,3,P63_image-4_type-O_class-C.JPG,class-C,type-O,5,67,17.0,0.7598183353258764
3229,3,P63_image-5_type-I_class-M.JPG,class-M,type-I,5,67,17.0,0.6199177048521545
3230,3,P63_image-6_type-O_class-F.JPG,class-F,type-O,5,67,17.0,0.6192045954203131
3231,2,P64_image-1_type-O_class-F.JPG,class-F,type-O,5,48,12.0,0.2709950562258805
3232,2,P64_image-2_type-O_class-H.JPG,class-H,type-O,5,48,12.0,0.29151746718462723
3233,2,P64_image-4_type-I_class-C.JPG,class-C,type-I,5,48,12.0,0.27669639516372047
3234,2,P64_image-5_type-S_class-C.JPG,class-C,type-S,5,48,12.0,0.2966180827065735
3235,2,P64_image-6_type-S_class-F.JPG,class-F,type-S,5,48,12.0,0.47370670241693413
3236,2,P65_image-1_type-I_class-F.JPG,class-F,type-I,5,56,32.0,0.2969479116351378
3237,2,P65_image-2_type-I_class-C.JPG,class-C,type-I,5,56,32.0,0.2591503322971377
3238,2,P65_image-3_type-S_class-H.JPG,class-H,type-S,5,56,32.0,0.3183038534152094
3239,2,P65_image-4_type-O_class-M.JPG,class-M,type-O,5,56,32.0,0.17704335965766538
3240,2,P65_image-5_type-O_class-H.JPG,class-H,type-O,5,56,32.0,0.22048877321756177
3241,2,P65_image-6_type-S_class-F.JPG,class-F,type-S,5,56,32.0,0.47979533508190053
3242,4,P66_image-1_type-S_class-M.JPG,class-M,type-S,5,83,11.904761904761902,0.4209428183557893
3243,4,P66_image-2_type-I_class-F.JPG,class-F,type-I,5,83,11.904761904761902,0.2891347871022223
3244,4,P66_image-3_type-S_class-H.JPG,class-H,type-S,5,83,11.904761904761902,0.24236577040547103
3245,4,P66_image-4_type-O_class-C.JPG,class-C,type-O,5,83,11.904761904761902,0.2831225300739394
3246,4,P66_image-5_type-O_class-M.JPG,class-M,type-O,5,83,11.904761904761902,0.08315244244900366
3247,4,P66_image-6_type-I_class-H.JPG,class-H,type-I,5,83,11.904761904761902,0.4001060850469047
3248,3,P67_image-1_type-O_class-C.JPG,class-C,type-O,5,64,9.0,0.09166166554679456
3249,3,P67_image-2_type-I_class-M.JPG,class-M,type-I,5,64,9.0,0.12551385281699656
3250,3,P67_image-3_type-S_class-C.JPG,class-C,type-S,5,64,9.0,0.2813845961268391
3251,3,P67_image-4_type-O_class-F.JPG,class-F,type-O,5,64,9.0,0.06882818979912964
3252,3,P67_image-5_type-I_class-H.JPG,class-H,type-I,5,64,9.0,0.239109620601486
3253,3,P67_image-6_type-S_class-M.JPG,class-M,type-S,5,64,9.0,0.2839493725349398
3254,3,P68_image-1_type-I_class-M.JPG,class-M,type-I,5,70,20.0,0.08245004931251998
3255,3,P68_image-2_type-S_class-C.JPG,class-C,type-S,5,70,20.0,0.4032058991942793
3256,3,P68_image-3_type-O_class-F.JPG,class-F,type-O,5,70,20.0,0.17585096410698586
3257,3,P68_image-4_type-S_class-F.JPG,class-F,type-S,5,70,20.0,0.5430054361943268
3258,3,P68_image-5_type-O_class-H.JPG,class-H,type-O,5,70,20.0,0.23726407041166553
3259,3,P68_image-6_type-I_class-C.JPG,class-C,type-I,5,70,20.0,0.17867669360306526
3260,4,P69_image-2_type-I_class-F.JPG,class-F,type-I,5,72,38.0,0.24298226155000013
3261,4,P69_image-4_type-O_class-H.JPG,class-H,type-O,5,72,38.0,0.28185802174443786
3262,4,P69_image-5_type-I_class-C.JPG,class-C,type-I,5,72,38.0,0.09857969481447493
3263,3,P70_image-1_type-I_class-H.JPG,class-H,type-I,5,65,15.0,0.5500684317890874
3264,3,P70_image-2_type-S_class-H.JPG,class-H,type-S,5,65,15.0,0.40817517009545545
3265,3,P70_image-3_type-I_class-F.JPG,class-F,type-I,5,65,15.0,0.4200034630808448
3266,3,P70_image-4_type-O_class-C.JPG,class-C,type-O,5,65,15.0,0.26226170660623127
3267,3,P70_image-5_type-S_class-M.JPG,class-M,type-S,5,65,15.0,0.3955133435484548
3268,3,P70_image-6_type-O_class-M.JPG,class-M,type-O,5,65,15.0,0.23971944824360025
3269,2,P71_image-1_type-S_class-C.JPG,class-C,type-S,5,56,11.0,0.24792864951115745
3270,2,P71_image-2_type-I_class-H.JPG,class-H,type-I,5,56,11.0,0.31118726731442825
3271,2,P71_image-3_type-I_class-M.JPG,class-M,type-I,5,56,11.0,0.07000656847039322
3272,2,P71_image-4_type-S_class-M.JPG,class-M,type-S,5,56,11.0,0.13889322722506714
3273,2,P71_image-5_type-O_class-C.JPG,class-C,type-O,5,56,11.0,0.28771838164850494
3274,2,P71_image-6_type-O_class-F.JPG,class-F,type-O,5,56,11.0,0.184206730128476
3275,2,P72_image-1_type-O_class-H.JPG,class-H,type-O,5,50,15.0,0.6030977006529032
3276,2,P72_image-2_type-S_class-C.JPG,class-C,type-S,5,50,15.0,0.6583118945980891
3277,2,P72_image-3_type-I_class-M.JPG,class-M,type-I,5,50,15.0,0.657963021841518
3278,2,P72_image-4_type-I_class-C.JPG,class-C,type-I,5,50,15.0,0.6598337830011932
3279,2,P72_image-5_type-O_class-F.JPG,class-F,type-O,5,50,15.0,0.6793519944659816
3280,2,P72_image-6_type-S_class-F.JPG,class-F,type-S,5,50,15.0,0.6374521773602819
3281,4,P73_image-1_type-I_class-F.JPG,class-F,type-I,5,76,19.0,0.29026096706472126
3282,4,P73_image-2_type-O_class-M.JPG,class-M,type-O,5,76,19.0,0.4450198257590161
3283,4,P73_image-3_type-I_class-C.JPG,class-C,type-I,5,76,19.0,0.6412546451073295
3284,4,P73_image-4_type-O_class-H.JPG,class-H,type-O,5,76,19.0,0.3837644820453263
3285,4,P73_image-5_type-S_class-H.JPG,class-H,type-S,5,76,19.0,0.41763194596041164
3286,4,P73_image-6_type-S_class-F.JPG,class-F,type-S,5,76,19.0,0.3737183923355043
3287,3,P74_image-1_type-I_class-H.JPG,class-H,type-I,5,63,23.0,0.7264423342315254
3288,3,P74_image-2_type-S_class-M.JPG,class-M,type-S,5,63,23.0,0.6737863094012257
3289,3,P74_image-3_type-I_class-F.JPG,class-F,type-I,5,63,23.0,0.6169891569009075
3290,3,P74_image-4_type-S_class-H.JPG,class-H,type-S,5,63,23.0,0.7221764828753289
3291,3,P74_image-5_type-O_class-C.JPG,class-C,type-O,5,63,23.0,0.6553484011441565
3292,3,P74_image-6_type-O_class-M.JPG,class-M,type-O,5,63,23.0,0.6500370721198787
3293,2,P75_image-1_type-O_class-C.JPG,class-C,type-O,5,42,15.217391304347801,0.43450223481031713
3294,2,P75_image-2_type-S_class-C.JPG,class-C,type-S,5,42,15.217391304347801,0.4122537069920459
3295,2,P75_image-3_type-S_class-M.JPG,class-M,type-S,5,42,15.217391304347801,0.4661405137285184
3296,2,P75_image-4_type-I_class-H.JPG,class-H,type-I,5,42,15.217391304347801,0.6460232017990999
3297,2,P75_image-5_type-O_class-F.JPG,class-F,type-O,5,42,15.217391304347801,0.41463117752516954
3298,2,P75_image-6_type-I_class-M.JPG,class-M,type-I,5,42,15.217391304347801,0.25273663317823014
3299,1,P76_image-1_type-O_class-H.JPG,class-H,type-O,5,35,36.0,0.47819049250419843
3300,1,P76_image-2_type-I_class-C.JPG,class-C,type-I,5,35,36.0,0.5368427734731602
3301,1,P76_image-3_type-I_class-M.JPG,class-M,type-I,5,35,36.0,0.5829084180789588
3302,1,P76_image-4_type-S_class-C.JPG,class-C,type-S,5,35,36.0,0.48595015817985354
3303,1,P76_image-5_type-O_class-F.JPG,class-F,type-O,5,35,36.0,0.5531762194792473
3304,1,P76_image-6_type-S_class-F.JPG,class-F,type-S,5,35,36.0,0.6055162179619665
3305,2,P77_image-1_type-I_class-C.JPG,class-C,type-I,5,60,10.0,0.0865413774692525
3306,2,P77_image-2_type-O_class-M.JPG,class-M,type-O,5,60,10.0,0.07613579766168943
3307,2,P77_image-3_type-O_class-H.JPG,class-H,type-O,5,60,10.0,0.1893144381402776
3308,2,P77_image-4_type-I_class-F.JPG,class-F,type-I,5,60,10.0,0.12345656854409526
3309,2,P77_image-5_type-S_class-F.JPG,class-F,type-S,5,60,10.0,0.17902685904656646
3310,1,P78_image-2_type-S_class-M.JPG,class-M,type-S,5,36,26.6666666666667,0.27721451167246225
3311,1,P78_image-4_type-I_class-F.JPG,class-F,type-I,5,36,26.6666666666667,0.22481451173387113
3312,1,P78_image-5_type-O_class-C.JPG,class-C,type-O,5,36,26.6666666666667,0.1552688081579071
3313,1,P78_image-6_type-O_class-M.JPG,class-M,type-O,5,36,26.6666666666667,0.4892366848623345
3314,1,P79_image-1_type-S_class-C.JPG,class-C,type-S,5,39,24.4897959183673,0.632320563245174
3315,1,P79_image-2_type-I_class-M.JPG,class-M,type-I,5,39,24.4897959183673,0.6885108405524392
3316,1,P79_image-3_type-S_class-M.JPG,class-M,type-S,5,39,24.4897959183673,0.5855683109892643
3317,1,P79_image-4_type-O_class-F.JPG,class-F,type-O,5,39,24.4897959183673,0.5194538477102411
3318,1,P79_image-5_type-O_class-C.JPG,class-C,type-O,5,39,24.4897959183673,0.35684604852102886
3319,1,P79_image-6_type-I_class-H.JPG,class-H,type-I,5,39,24.4897959183673,0.7240463395165917
3320,4,P80_image-1_type-S_class-C.JPG,class-C,type-S,5,82,6.0,0.2242983367071406
3321,4,P80_image-2_type-O_class-F.JPG,class-F,type-O,5,82,6.0,0.10395507162111628
3322,4,P80_image-3_type-S_class-F.JPG,class-F,type-S,5,82,6.0,0.392413999441136
3323,4,P80_image-4_type-O_class-H.JPG,class-H,type-O,5,82,6.0,0.21612010697720974
3324,4,P80_image-5_type-I_class-M.JPG,class-M,type-I,5,82,6.0,0.13056493562374694
3325,4,P80_image-6_type-I_class-C.JPG,class-C,type-I,5,82,6.0,0.267183395043488
3326,2,P81_image-1_type-O_class-M.JPG,class-M,type-O,5,59,19.387755102040803,0.40621693083723454
3327,2,P81_image-2_type-I_class-F.JPG,class-F,type-I,5,59,19.387755102040803,0.26033542867923365
3328,2,P81_image-3_type-O_class-H.JPG,class-H,type-O,5,59,19.387755102040803,0.6326703226248285
3329,2,P81_image-4_type-S_class-H.JPG,class-H,type-S,5,59,19.387755102040803,0.6498797041424789
3330,2,P81_image-5_type-I_class-C.JPG,class-C,type-I,5,59,19.387755102040803,0.5626545542719433
3331,2,P81_image-6_type-S_class-F.JPG,class-F,type-S,5,59,19.387755102040803,0.3911468080738456
3332,4,P82_image-2_type-O_class-M.JPG,class-M,type-O,5,78,23.0,0.08313526976355767
3333,4,P82_image-3_type-O_class-C.JPG,class-C,type-O,5,78,23.0,0.13404097833712958
3334,4,P82_image-4_type-S_class-M.JPG,class-M,type-S,5,78,23.0,0.30854771919296553
3335,4,P82_image-5_type-S_class-H.JPG,class-H,type-S,5,78,23.0,0.3560536874732595
3336,4,P82_image-6_type-I_class-H.JPG,class-H,type-I,5,78,23.0,0.33199346215404835
3337,4,P83_image-1_type-O_class-C.JPG,class-C,type-O,5,74,17.0,0.2066241727247098
3338,4,P83_image-2_type-I_class-H.JPG,class-H,type-I,5,74,17.0,0.47304305479545383
3339,4,P83_image-3_type-S_class-C.JPG,class-C,type-S,5,74,17.0,0.3516554695056482
3340,4,P83_image-4_type-O_class-F.JPG,class-F,type-O,5,74,17.0,0.13353887430327105
3341,4,P83_image-5_type-S_class-M.JPG,class-M,type-S,5,74,17.0,0.40733837919724336
3342,4,P83_image-6_type-I_class-M.JPG,class-M,type-I,5,74,17.0,0.31248187399756877
3343,1,P84_image-1_type-I_class-C.JPG,class-C,type-I,5,38,21.0,0.25986069735864836
3344,1,P84_image-2_type-O_class-H.JPG,class-H,type-O,5,38,21.0,0.39172214192306465
3345,1,P84_image-3_type-S_class-C.JPG,class-C,type-S,5,38,21.0,0.23918645760028612
